window,scenario,greedy_nominal_lfr,greedy_nominal_stockout,greedy_nominal_time,greedy_nominal_n_listed,dp_nominal_lfr,dp_nominal_stockout,dp_nominal_time,dp_nominal_n_listed,cpsat_nominal_lfr,cpsat_nominal_stockout,cpsat_nominal_time,cpsat_nominal_n_listed,greedy_robust_lfr,greedy_robust_stockout,greedy_robust_time,greedy_robust_n_listed,dp_robust_lfr,dp_robust_stockout,dp_robust_time,dp_robust_n_listed,cpsat_robust_lfr,cpsat_robust_stockout,cpsat_robust_time,cpsat_robust_n_listed
10,high_volatility,0.18229259505998738,0.8545279280547234,0.0003750324249267578,38,0.2013347523331151,0.838675381966232,17.340723037719727,45,0.19516904760732373,0.8474184666172563,0.14789509773254395,43,0.17117871795703507,0.860177346235008,0.000431060791015625,35,0.18998938326977635,0.841966748882274,17.073238849639893,42,0.18569965297210614,0.8496000818951983,0.09617495536804199,40
11,high_volatility,0.18164182223679085,0.868474232324614,0.00036907196044921875,37,0.19855479288498823,0.8486172512623098,17.311835050582886,45,0.1895448083459769,0.8521714593043471,0.34531712532043457,44,0.16795221844641273,0.8650979810883185,0.00032806396484375,35,0.18092213212857566,0.8444498814404724,16.971715211868286,42,0.1769517197233655,0.854075956830662,0.12475895881652832,40
12,high_volatility,0.17394838214598127,0.866449593855486,0.0003380775451660156,37,0.1899434313834719,0.8459223926657742,17.265669107437134,45,0.1806854863790205,0.8519387255149381,0.11568999290466309,43,0.15596024711495068,0.8651452359967833,0.0004076957702636719,35,0.17172537278662087,0.8470567638084344,16.939180850982666,41,0.16179992010982008,0.8514274023528732,0.12687897682189941,39
13,high_volatility,0.17456013254892508,0.859415467476644,0.0003981590270996094,36,0.1876720279743857,0.8341452179026014,17.224579095840454,45,0.1857240233038029,0.838920345990711,0.24751782417297363,44,0.1559179194651156,0.8609287721442956,0.00040793418884277344,34,0.17213718013596832,0.8409707517604835,16.893929958343506,40,0.16685820363078757,0.8457910448034687,0.10272598266601562,39
14,high_volatility,0.19947369438494925,0.8544150221662145,0.0003173351287841797,36,0.21961411296167213,0.8260826441512674,17.313249111175537,45,0.2107581605021964,0.8332939547087267,0.09964489936828613,43,0.18941433827709453,0.8596860112781803,0.00041604042053222656,34,0.2082040124842832,0.8358188701655139,16.937620878219604,41,0.19921683529555018,0.8479392053640339,0.09760594367980957,38
15,high_volatility,0.17131910212601048,0.8542965988949747,0.0003120899200439453,36,0.18159579403430104,0.8261686543253223,17.378736972808838,45,0.17586303792160193,0.832505996436559,0.12176680564880371,43,0.15678623097820304,0.8589572918836044,0.0004200935363769531,34,0.1698800779141932,0.8341023903174262,16.82974100112915,41,0.15987214009889897,0.8404587511878812,0.17148590087890625,39
16,high_volatility,0.17309883508865304,0.8459725341207779,0.0003161430358886719,37,0.19437508154389677,0.8153815941788298,17.262510776519775,46,0.186242889482464,0.8267731463255746,0.33954906463623047,43,0.15824891183669795,0.8571902017672247,0.0004210472106933594,34,0.18267417616092727,0.8302019162627464,17.016026735305786,41,0.16812332876262706,0.8358651466385212,0.14716196060180664,39
17,high_volatility,0.16471854453603132,0.8401775677701478,0.00039696693420410156,38,0.18768151104474307,0.8133515705947425,17.22946310043335,46,0.17887031328951108,0.8209369494896744,0.13012313842773438,44,0.14900481308567967,0.8506726015111095,0.0003371238708496094,34,0.16502444431021004,0.8221844917060153,16.84466004371643,41,0.1583522322202246,0.829817293221432,0.10986495018005371,39
18,high_volatility,0.20621854234290343,0.853670240541834,0.00030612945556640625,37,0.22726207410512206,0.830290006190213,17.30962300300598,45,0.2209988993147489,0.8395332040650237,0.0921790599822998,43,0.18259785690741134,0.8627145175326163,0.0004138946533203125,33,0.1997874392472274,0.8330095183112967,16.91586208343506,41,0.19326488744891399,0.8411611511698137,0.09403681755065918,39
19,high_volatility,0.18395868286398348,0.8488754172658637,0.00029969215393066406,38,0.19859237928702198,0.8229399901648992,17.17791199684143,46,0.19597338987167853,0.8363221798909468,0.2519381046295166,43,0.16266337581954426,0.8570910930902036,0.00039005279541015625,34,0.18191055203797907,0.8295470360633065,16.905037879943848,42,0.17600647561549143,0.8402596454924788,0.12569808959960938,39
