window,scenario,algorithm,aggregated_lfr,basket_lfr,basket_ofr,proxy_gap_lfr
13,high_volatility,dp_nominal,0.1876720279743857,0.03076923076923077,0.053858520900321546,0.15690279720515493
13,high_volatility,dp_robust,0.1721371801359683,0.029106029106029108,0.05064308681672026,0.14303115102993919
13,high_volatility,greedy_nominal,0.174560132548925,0.025363825363825365,0.04421221864951769,0.14919630718509963
13,high_volatility,greedy_robust,0.1559179194651156,0.02577962577962578,0.04421221864951769,0.13013829368548982
13,large_scale,cpsat_nominal,0.0709004859522539,0.02203742203742204,0.03938906752411576,0.04886306391483186
13,large_scale,cpsat_robust,0.0631878708151417,0.018295218295218296,0.03376205787781351,0.0448926525199234
13,large_scale,dp_nominal,0.0768617502210903,0.025363825363825365,0.04581993569131833,0.05149792485726494
13,large_scale,dp_robust,0.0675523922041008,0.02079002079002079,0.03697749196141479,0.04676237141408
13,large_scale,greedy_nominal,0.0609287350207868,0.01704781704781705,0.03135048231511254,0.04388091797296975
13,large_scale,greedy_robust,0.0569860516457435,0.015384615384615385,0.028135048231511254,0.04160143626112812
14,baseline,cpsat_nominal,0.2160120352935451,0.0273972602739726,0.04992076069730586,0.1886147750195725
14,baseline,cpsat_robust,0.1980236312796335,0.023972602739726026,0.043581616481774964,0.17405102853990745
14,baseline,dp_nominal,0.223204204301808,0.030441400304414,0.05467511885895404,0.192762803997394
14,baseline,dp_robust,0.2040122804678352,0.025494672754946726,0.04595879556259905,0.1785176077128885
14,baseline,greedy_nominal,0.2011266236852854,0.02207001522070015,0.04120443740095087,0.17905660846458524
14,baseline,greedy_robust,0.1783579117140153,0.0167427701674277,0.03248811410459588,0.1616151415465876
14,high_volatility,cpsat_nominal,0.2107581605021964,0.0167427701674277,0.03328050713153724,0.1940153903347687
14,high_volatility,cpsat_robust,0.1992168352955501,0.014840182648401826,0.029318541996830427,0.18437665264714825
14,high_volatility,dp_nominal,0.2196141129616721,0.017884322678843226,0.03565768621236133,0.2017297902828289
14,high_volatility,dp_robust,0.2082040124842832,0.017123287671232876,0.03407290015847861,0.19108072481305033
14,high_volatility,greedy_nominal,0.1994736943849492,0.014840182648401826,0.029318541996830427,0.18463351173654735
14,high_volatility,greedy_robust,0.1894143382770945,0.014079147640791476,0.0277337559429477,0.17533519063630304
14,large_scale,cpsat_nominal,0.0798679314004062,0.013318112633181126,0.026148969889064975,0.06654981876722507
14,large_scale,cpsat_robust,0.0673077305691538,0.01141552511415525,0.022187004754358162,0.05589220545499855
14,large_scale,dp_nominal,0.0877113092273772,0.0136986301369863,0.02694136291600634,0.0740126790903909
14,large_scale,dp_robust,0.0728802035936161,0.01293759512937595,0.025356576862123614,0.059942608464240155
14,large_scale,greedy_nominal,0.0739294814424913,0.01293759512937595,0.025356576862123614,0.06099188631311535
14,large_scale,greedy_robust,0.062741871668602,0.008751902587519025,0.017432646592709985,0.05398996908108297
15,baseline,cpsat_nominal,0.1730059341507504,0.029062627916496112,0.0576592082616179,0.1439433062342543
15,baseline,cpsat_robust,0.158872287277601,0.024150634465820713,0.04905335628227195,0.13472165281178028
15,baseline,dp_nominal,0.1830347321132372,0.03274662300450266,0.06368330464716007,0.15028810910873455
15,baseline,dp_robust,0.1657189688280557,0.027015963978714697,0.05335628227194492,0.138703004849341
