window,scenario,algorithm,test_start,test_end,basket_ofr,basket_lfr,basket_qfr,n_orders,n_lines,total_qty
30,high_volatility,dp_robust,2016-09-25,2016-10-01,0.051094890510948905,0.027583670467083488,0.02060366185575402,1370,2719,3931.34
30,high_volatility,greedy_nominal,2016-09-25,2016-10-01,0.04598540145985401,0.024641412283927914,0.019840563268503867,1370,2719,3931.34
30,high_volatility,greedy_robust,2016-09-25,2016-10-01,0.041605839416058395,0.021331371827877896,0.015770704136503076,1370,2719,3931.34
30,large_scale,cpsat_nominal,2016-09-25,2016-10-01,0.041605839416058395,0.023905847738139023,0.01780563370250347,1370,2719,3931.34
30,large_scale,cpsat_robust,2016-09-25,2016-10-01,0.032116788321167884,0.019124678190511217,0.014498873157752827,1370,2719,3931.34
30,large_scale,dp_nominal,2016-09-25,2016-10-01,0.043065693430656936,0.024641412283927914,0.01856873228975362,1370,2719,3931.34
30,large_scale,dp_robust,2016-09-25,2016-10-01,0.034306569343065696,0.02022802500919456,0.015261971745002975,1370,2719,3931.34
30,large_scale,greedy_nominal,2016-09-25,2016-10-01,0.03722627737226277,0.021331371827877896,0.016025070332253123,1370,2719,3931.34
30,large_scale,greedy_robust,2016-09-25,2016-10-01,0.022627737226277374,0.01360794409709452,0.010683380221502083,1370,2719,3931.34
31,baseline,cpsat_nominal,2016-10-02,2016-10-08,0.07473035439137134,0.03823953823953824,0.027379419556305407,1298,2772,4054.14
31,baseline,cpsat_robust,2016-10-02,2016-10-08,0.06317411402157165,0.032467532467532464,0.023679497994642515,1298,2772,4054.14
31,baseline,dp_nominal,2016-10-02,2016-10-08,0.08089368258859785,0.04148629148629149,0.03009269536819153,1298,2772,4054.14
31,baseline,dp_robust,2016-10-02,2016-10-08,0.06317411402157165,0.032467532467532464,0.023679497994642515,1298,2772,4054.14
31,baseline,greedy_nominal,2016-10-02,2016-10-08,0.054699537750385205,0.026695526695526696,0.019486253558091235,1298,2772,4054.14
31,baseline,greedy_robust,2016-10-02,2016-10-08,0.05007704160246533,0.024531024531024532,0.017759623495981886,1298,2772,4054.14
31,high_volatility,cpsat_nominal,2016-10-02,2016-10-08,0.060092449922958396,0.031746031746031744,0.024419482306975094,1298,2772,4054.14
31,high_volatility,cpsat_robust,2016-10-02,2016-10-08,0.062403697996918334,0.03282828282828283,0.025159466619307673,1298,2772,4054.14
31,high_volatility,dp_nominal,2016-10-02,2016-10-08,0.062403697996918334,0.03282828282828283,0.025652789494196058,1298,2772,4054.14
31,high_volatility,dp_robust,2016-10-02,2016-10-08,0.06317411402157165,0.03318903318903319,0.025406128056751864,1298,2772,4054.14
31,high_volatility,greedy_nominal,2016-10-02,2016-10-08,0.05546995377503852,0.0284992784992785,0.02244619080742155,1298,2772,4054.14
31,high_volatility,greedy_robust,2016-10-02,2016-10-08,0.05778120184899846,0.030303030303030304,0.02244619080742155,1298,2772,4054.14
31,large_scale,cpsat_nominal,2016-10-02,2016-10-08,0.04699537750385208,0.022366522366522368,0.016032993433872537,1298,2772,4054.14
31,large_scale,cpsat_robust,2016-10-02,2016-10-08,0.04160246533127889,0.01984126984126984,0.014306363371763185,1298,2772,4054.14
31,large_scale,dp_nominal,2016-10-02,2016-10-08,0.0485362095531587,0.023088023088023088,0.016526316308760922,1298,2772,4054.14
31,large_scale,dp_robust,2016-10-02,2016-10-08,0.04699537750385208,0.023088023088023088,0.016526316308760922,1298,2772,4054.14
31,large_scale,greedy_nominal,2016-10-02,2016-10-08,0.039291217257318954,0.01875901875901876,0.013566379059430608,1298,2772,4054.14
31,large_scale,greedy_robust,2016-10-02,2016-10-08,0.03312788906009245,0.015873015873015872,0.011593087559877065,1298,2772,4054.14
32,baseline,cpsat_nominal,2016-10-09,2016-10-15,0.06408345752608048,0.03411978221415608,0.024350510995473237,1342,2755,4106.6900000000005
32,baseline,cpsat_robust,2016-10-09,2016-10-15,0.05216095380029806,0.026860254083484573,0.018993398576469124,1342,2755,4106.6900000000005
32,baseline,dp_nominal,2016-10-09,2016-10-15,0.07153502235469449,0.037749546279491834,0.027029067204975294,1342,2755,4106.6900000000005
32,baseline,dp_robust,2016-10-09,2016-10-15,0.05886736214605067,0.03012704174228675,0.022402470115835377,1342,2755,4106.6900000000005
32,baseline,greedy_nominal,2016-10-09,2016-10-15,0.04992548435171386,0.026134301270417423,0.01850638835655966,1342,2755,4106.6900000000005
32,baseline,greedy_robust,2016-10-09,2016-10-15,0.05067064083457526,0.025771324863883848,0.018019378136650194,1342,2755,4106.6900000000005
32,high_volatility,cpsat_nominal,2016-10-09,2016-10-15,0.05812220566318927,0.03121597096188748,0.022889480335744842,1342,2755,4106.6900000000005
