window,scenario,algorithm,aggregated_lfr,basket_lfr,basket_ofr,proxy_gap_lfr
7,large_scale,dp_nominal,0.0949170375395045,0.06962509563886764,0.045871559633027525,0.02529194190063687
7,large_scale,dp_robust,0.0812865759669941,0.06006120887528692,0.039755351681957186,0.02122536709170718
7,large_scale,greedy_nominal,0.0862976083450805,0.061208875286916604,0.03363914373088685,0.0250887330581639
7,large_scale,greedy_robust,0.0787581841573483,0.04973221117061974,0.027522935779816515,0.029025972986728557
8,baseline,cpsat_nominal,0.165903199303831,0.1116852146263911,0.06161841128433556,0.05421798467743989
8,baseline,cpsat_robust,0.1574002783603711,0.10930047694753577,0.062360801781737196,0.04809980141283533
8,baseline,dp_nominal,0.1718162619343684,0.11764705882352941,0.0645879732739421,0.054169203110839004
8,baseline,dp_robust,0.161357110561755,0.11248012718600954,0.06310319227913883,0.04887698337574546
8,baseline,greedy_nominal,0.1534356947706586,0.10373608903020667,0.05864884929472903,0.04969960574045193
8,baseline,greedy_robust,0.1432685207754295,0.10055643879173291,0.05716406829992576,0.042712081983696595
8,high_volatility,cpsat_nominal,0.1748707284285532,0.10254372019077901,0.053452115812917596,0.07232700823777419
8,high_volatility,cpsat_robust,0.1655694319232921,0.0985691573926868,0.051224944320712694,0.0670002745306053
8,high_volatility,dp_nominal,0.1807727757717707,0.10532591414944356,0.0556792873051225,0.07544686162232714
8,high_volatility,dp_robust,0.1679935979168346,0.10254372019077901,0.0556792873051225,0.0654498777260556
8,high_volatility,greedy_nominal,0.1666898079166487,0.09379968203497616,0.044543429844097995,0.07289012588167254
8,high_volatility,greedy_robust,0.1546647986470921,0.08783783783783784,0.044543429844097995,0.06682696080925425
8,large_scale,cpsat_nominal,0.0724026522536468,0.06875993640699524,0.0334075723830735,0.003642715846651559
8,large_scale,cpsat_robust,0.063012023371072,0.05802861685214626,0.028953229398663696,0.004983406518925745
8,large_scale,dp_nominal,0.0788802420533432,0.07313195548489666,0.03414996288047513,0.005748286568446531
8,large_scale,dp_robust,0.0688005336393015,0.06041335453100159,0.02969561989606533,0.008387179108299905
8,large_scale,greedy_nominal,0.0642112091745086,0.06041335453100159,0.0334075723830735,0.003797854643507001
8,large_scale,greedy_robust,0.0556200803133494,0.051669316375198726,0.026726057906458798,0.003950763938150671
9,baseline,cpsat_nominal,0.2133282760490739,0.11943164362519201,0.07105459985041136,0.09389663242388188
9,baseline,cpsat_robust,0.198795407146901,0.1098310291858679,0.0643231114435303,0.0889643779610331
9,baseline,dp_nominal,0.2225605324485499,0.12365591397849462,0.07180254300673149,0.09890461847005527
9,baseline,dp_robust,0.2027659899538056,0.11098310291858679,0.06282722513089005,0.09178288703521881
9,baseline,greedy_nominal,0.2041335768020279,0.11213517665130568,0.06806282722513089,0.09199840015072222
9,baseline,greedy_robust,0.1871122097291753,0.10023041474654378,0.059087509349289455,0.08688179498263153
9,high_volatility,cpsat_nominal,0.1975168372670317,0.10714285714285714,0.0456245325355273,0.09037398012417457
9,high_volatility,cpsat_robust,0.1867974137517359,0.10483870967741936,0.048616305160807775,0.08195870407431653
9,high_volatility,dp_nominal,0.2056155780612127,0.11098310291858679,0.04712041884816754,0.0946324751426259
9,high_volatility,dp_robust,0.2024424850217676,0.1098310291858679,0.05235602094240838,0.09261145583589969
9,high_volatility,greedy_nominal,0.1935522032249957,0.10445468509984639,0.04338070306656694,0.08909751812514931
9,high_volatility,greedy_robust,0.1741748477093035,0.0956221198156682,0.04038893044128646,0.0785527278936353
9,large_scale,cpsat_nominal,0.0824519387380482,0.07565284178187404,0.03889304412864622,0.006799096956174158
9,large_scale,cpsat_robust,0.0768948449759426,0.06797235023041474,0.03590127150336574,0.00892249474552785
9,large_scale,dp_nominal,0.0889366873049958,0.08410138248847926,0.044128646222887064,0.004835304816516547
9,large_scale,dp_robust,0.0777247912087686,0.07142857142857142,0.039640987284966345,0.006296219780197176
9,large_scale,greedy_nominal,0.0746085512599773,0.06797235023041474,0.03664921465968586,0.006636201029562555
9,large_scale,greedy_robust,0.068691228695361,0.055299539170506916,0.02318623784592371,0.013391689524854082
10,baseline,cpsat_nominal,0.1932759966442415,0.1122338505954529,0.05788712011577424,0.0810421460487886
10,baseline,cpsat_robust,0.1755514867733165,0.10285095633345363,0.052821997105643996,0.07270053043986287
10,baseline,dp_nominal,0.1983806634769965,0.11800793937206784,0.06512301013024602,0.08037272410492867
10,baseline,dp_robust,0.183536184133236,0.1068206423673764,0.053545586107091175,0.0767155417658596
